datetime;Spain_DHW_kWh;Italy_DHW_kWh;Austria_DHW_kWh;Germany_DHW_kWh;Sweden_DHW_kWh;Spain_heating_kWh;Spain_cooling_kWh;Italy_heating_kWh;Italy_cooling_kWh;Austria_heating_kWh;Austria_cooling_kWh;Germany_heating_kWh;Germany_cooling_kWh;Sweden_heating_kWh;Sweden_cooling_kWh
30/01/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1831792.591;0;1427379.009;0;697509.4615;0;1979083.813;0;2879115.659;0
30/01/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1721806.509;0;1341675.079;0;655628.9925;0;1860253.944;0;2706245.295;0
30/01/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1607655.159;0;1252725.467;0;612162.4743;0;1736923.885;0;2526828.183;0
30/01/2022 13:00;0;0;0;0;0;1505316.704;0;1172980.76;0;573194.0662;0;1626356.574;0;2365977.958;0
30/01/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1431291.564;0;1115298.503;0;545006.7946;0;1546379.203;0;2249629.12;0
30/01/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1412014.209;0;1100277.101;0;537666.3686;0;1525551.789;0;2219329.982;0
30/01/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1457177.196;0;1135469.241;0;554863.5183;0;1574346.254;0;2290314.801;0
30/01/2022 17:00;0;0;0;0;0;1543897.524;0;1203043.909;0;587884.86;0;1668039.61;0;2426617.271;0
30/01/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1590366.484;0;1239253.695;0;605579.2975;0;1718245.058;0;2499654.749;0
30/01/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1584088.699;0;1234361.886;0;603188.844;0;1711462.487;0;2489787.654;0
30/01/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1606016.677;0;1251448.721;0;611538.5735;0;1735153.656;0;2524252.903;0
30/01/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1604318.078;0;1250125.129;0;610891.7812;0;1733318.474;0;2521583.132;0
30/01/2022 22:00;0;0;0;0;0;1607616.209;0;1252695.116;0;612147.6428;0;1736881.803;0;2526766.963;0
30/01/2022 23:00;0;0;0;0;0;1631663.621;0;1271433.466;0;621304.4094;0;1762862.825;0;2564563.425;0
31/01/2022 00:00;0;0;0;0;0;1684776.573;0;1312820.419;0;641528.7443;0;1820246.496;0;2648043.582;0
31/01/2022 01:00;0;0;0;0;0;1709813.692;0;1332329.973;0;651062.3711;0;1847296.805;0;2687395.613;0
31/01/2022 02:00;0;0;0;0;0;1710848.236;0;1333136.117;0;651456.3047;0;1848414.536;0;2689021.657;0
31/01/2022 03:00;0;0;0;0;0;1723360.325;0;1342885.852;0;656220.6544;0;1861932.7;0;2708687.503;0
31/01/2022 04:00;0;0;0;0;0;1736234.055;0;1352917.387;0;661122.7096;0;1875841.584;0;2728921.757;0
31/01/2022 05:00;0;0;0;0;0;1776818.422;0;1384541.75;0;676576.4132;0;1919689.268;0;2792710.139;0
31/01/2022 06:00;0;0;0;0;0;1846891.571;0;1439144.516;0;703258.847;0;1995396.876;0;2902847.445;0
31/01/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1887506.206;0;1470792.465;0;718724.0763;0;2039277.263;0;2966683.402;0
31/01/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1912240.957;0;1490066.406;0;728142.5674;0;2066000.891;0;3005560.187;0
31/01/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1901806.126;0;1481935.322;0;724169.1954;0;2054727.013;0;2989159.266;0
31/01/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1831792.591;0;1427379.009;0;697509.4615;0;1979083.813;0;2879115.659;0
31/01/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1721806.509;0;1341675.079;0;655628.9925;0;1860253.944;0;2706245.295;0
31/01/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1607655.159;0;1252725.467;0;612162.4743;0;1736923.885;0;2526828.183;0
31/01/2022 13:00;0;0;0;0;0;1505316.704;0;1172980.76;0;573194.0662;0;1626356.574;0;2365977.958;0
31/01/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1431291.564;0;1115298.503;0;545006.7946;0;1546379.203;0;2249629.12;0
31/01/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1412014.209;0;1100277.101;0;537666.3686;0;1525551.789;0;2219329.982;0
31/01/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1457177.196;0;1135469.241;0;554863.5183;0;1574346.254;0;2290314.801;0
31/01/2022 17:00;0;0;0;0;0;1543897.524;0;1203043.909;0;587884.86;0;1668039.61;0;2426617.271;0
31/01/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1590366.484;0;1239253.695;0;605579.2975;0;1718245.058;0;2499654.749;0
31/01/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1584088.699;0;1234361.886;0;603188.844;0;1711462.487;0;2489787.654;0
31/01/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1606016.677;0;1251448.721;0;611538.5735;0;1735153.656;0;2524252.903;0
31/01/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1604318.078;0;1250125.129;0;610891.7812;0;1733318.474;0;2521583.132;0
31/01/2022 22:00;0;0;0;0;0;1607616.209;0;1252695.116;0;612147.6428;0;1736881.803;0;2526766.963;0
31/01/2022 23:00;0;0;0;0;0;1631663.621;0;1271433.466;0;621304.4094;0;1762862.825;0;2564563.425;0
01/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
01/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
01/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
01/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
01/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
01/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
01/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
01/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
01/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
01/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
01/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
01/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
01/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
01/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
01/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
01/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
01/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
01/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
01/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
01/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
01/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
01/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
01/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
01/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
02/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
02/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
02/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
02/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
02/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
02/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
02/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
02/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
02/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
02/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
02/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
02/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
02/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
02/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
02/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
02/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
02/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
02/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
02/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
02/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
02/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
02/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
02/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
02/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
03/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
03/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
03/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
03/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
03/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
03/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
03/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
03/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
03/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
03/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
03/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
03/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
03/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
03/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
03/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
03/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
03/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
03/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
03/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
03/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
03/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
03/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
03/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
03/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
04/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
04/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
04/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
04/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
04/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
04/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
04/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
04/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
04/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
04/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
04/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
04/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
04/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
04/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
04/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
04/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
04/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
04/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
04/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
04/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
04/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
04/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
04/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
04/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
05/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
05/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
05/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
05/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
05/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
05/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
05/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
05/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
05/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
05/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
05/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
05/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
05/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
05/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
05/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
05/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
05/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
05/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
05/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
05/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
05/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
05/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
05/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
05/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
06/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
06/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
06/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
06/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
06/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
06/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
06/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
06/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
06/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
06/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
06/02/2022 10:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1407057.76;0;1217355.811;0;622802.9175;0;1740005.459;0;2991025.855;0
06/02/2022 11:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1322573.975;0;1144262.276;0;585408.0436;0;1635530.54;0;2811436.082;0
06/02/2022 12:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1234890.718;0;1068400.626;0;546596.994;0;1527099.066;0;2625045.091;0
06/02/2022 13:00;0;0;0;0;0;1156281.317;0;1000389.48;0;511802.2857;0;1429888.567;0;2457942.675;0
06/02/2022 14:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1099420.269;0;951194.5358;0;486634.0035;0;1359572.666;0;2337071.4;0
06/02/2022 15:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1084612.723;0;938383.3687;0;480079.7716;0;1341261.256;0;2305594.545;0
06/02/2022 16:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1119303.84;0;968397.3703;0;495435.0257;0;1384161.225;0;2379338.519;0
06/02/2022 17:00;0;0;0;0;0;1185916.464;0;1026029.165;0;524919.6264;0;1466536.187;0;2520939.017;0
06/02/2022 18:00;810057.7482;737974.1619;525388.4017;2257637.644;596800.9192;1221610.74;0;1056911.078;0;540718.9064;0;1510676.689;0;2596815.435;0
06/02/2022 19:00;270019.2494;245991.3873;175129.4672;752545.8815;198933.6397;1216788.575;0;1052739.045;0;538584.4817;0;1504713.469;0;2586564.81;0
06/02/2022 20:00;1890134.746;1721939.711;1225906.271;5267821.17;1392535.478;1233632.148;0;1067311.739;0;546039.9159;0;1525542.685;0;2622369.711;0
06/02/2022 21:00;3870275.908;3525876.551;2510189.031;10786490.97;2851382.169;1232327.4;0;1066182.899;0;545462.3981;0;1523929.198;0;2619596.167;0
06/02/2022 22:00;0;0;0;0;0;1234860.799;0;1068374.741;0;546583.751;0;1527062.067;0;2624981.491;0
06/02/2022 23:00;0;0;0;0;0;1253332.376;0;1084355.948;0;554759.7849;0;1549904.516;0;2664247.089;0
07/02/2022 00:00;0;0;0;0;0;1294130.112;0;1119653.263;0;572817.9983;0;1600356.094;0;2750972.09;0
07/02/2022 01:00;0;0;0;0;0;1313361.914;0;1136292.2;0;581330.5289;0;1624138.657;0;2791853.72;0
07/02/2022 02:00;0;0;0;0;0;1314156.58;0;1136979.728;0;581682.2704;0;1625121.363;0;2793542.967;0
07/02/2022 03:00;0;0;0;0;0;1323767.511;0;1145294.897;0;585936.3358;0;1637006.498;0;2813973.218;0
07/02/2022 04:00;0;0;0;0;0;1333656.23;0;1153850.402;0;590313.3578;0;1649235.154;0;2834993.971;0
07/02/2022 05:00;0;0;0;0;0;1364830.364;0;1180821.585;0;604111.897;0;1687785.926;0;2901261.784;0
07/02/2022 06:00;0;0;0;0;0;1418655.764;0;1227390.152;0;627936.5167;0;1754347.863;0;3015680.088;0
07/02/2022 07:00;4140295.158;3771867.938;2685318.498;11539036.85;3050315.809;1449853.148;0;1254381.451;0;641745.3472;0;1792927.387;0;3081997.325;0
07/02/2022 08:00;1080076.998;983965.5491;700517.869;3010183.526;795734.5589;1468852.691;0;1270819.443;0;650155.0736;0;1816422.733;0;3122385.237;0
07/02/2022 09:00;540038.4988;491982.7746;350258.9345;1505091.763;397867.2794;1460837.368;0;1263884.76;0;646607.2685;0;1806510.769;0;3105346.818;0
