,Biomass,Fossil Coal-derived gas,Fossil Gas,Fossil Hard coal,Fossil Oil,Geothermal,Hydro Pumped Storage charge,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Solar,Waste,Wind Offshore,Wind Onshore,co2_other,co2_fossilcoal,co2_fossilgas,co2_fossiloil,co2_total,emission_factor
2022-10-16 09:00:00+02:00,588.0,502.0,6538.0,1662.0,443.0,615.0,20.0,1347.0,141.0,1509.0,4734.0,41.0,0.0,159.0,1312.83,436.74,2407.9453999999996,243.16269999999997,4400.678099999999,0.24048735450024586
2022-10-16 10:00:00+02:00,592.0,504.0,6079.0,1668.0,426.0,617.0,0.0,1115.0,90.0,1520.0,6865.0,40.0,0.0,143.0,1322.4,438.48,2238.8956999999996,233.83139999999997,4233.607099999999,0.21535210844905636
2022-10-16 11:00:00+02:00,592.0,541.0,4723.0,1669.0,428.0,619.0,0.0,1069.0,90.0,1516.0,8206.0,40.0,0.0,152.0,1318.92,470.67,1739.4808999999998,234.92919999999998,3764.0000999999997,0.1916009213540341
2022-10-16 12:00:00+02:00,588.0,537.0,4547.0,1667.0,436.0,619.0,0.0,988.0,78.0,1477.0,8394.0,40.0,0.0,171.0,1284.99,467.19,1674.6600999999998,239.32039999999998,3666.1605,0.18760416027018728
2022-10-16 13:00:00+02:00,593.0,540.0,4322.0,1665.0,444.0,619.0,0.0,963.0,83.0,1467.0,8238.0,40.0,1.0,181.0,1276.29,469.8,1591.7925999999998,243.71159999999998,3581.5942,0.1869698371267488
2022-10-16 14:00:00+02:00,595.0,537.0,4695.0,1669.0,509.0,618.0,0.0,937.0,80.0,1379.0,7623.0,40.0,0.0,186.0,1199.73,467.19,1729.1684999999998,279.39009999999996,3675.4786,0.19479958660165358
2022-10-16 15:00:00+02:00,599.0,539.0,5628.0,1703.0,529.0,618.0,0.0,963.0,84.0,1413.0,5886.0,38.0,0.0,210.0,1229.31,468.93,2072.7924,290.36809999999997,4061.4005,0.2230313289401428
2022-10-16 16:00:00+02:00,603.0,573.0,7215.0,1692.0,560.0,618.0,0.0,993.0,85.0,1435.0,3680.0,35.0,0.0,184.0,1248.45,498.51,2657.2844999999998,307.38399999999996,4711.6285,0.2666003791093759
2022-10-16 17:00:00+02:00,630.0,613.0,10229.0,1680.0,658.0,618.0,142.0,1135.0,100.0,1558.0,1130.0,28.0,0.0,205.0,1355.46,533.31,3767.3406999999997,361.17619999999994,6017.286899999999,0.32133327459147704
2022-10-16 18:00:00+02:00,637.0,640.0,12088.0,1682.0,667.0,617.0,526.0,1717.0,458.0,1740.0,43.0,27.0,0.0,228.0,1513.8,556.8,4452.010399999999,366.11629999999997,6888.726699999999,0.3269447887992406
2022-10-16 19:00:00+02:00,636.0,664.0,12029.0,1674.0,666.0,619.0,1912.0,2997.0,655.0,1991.0,0.0,28.0,0.0,224.0,1732.17,577.68,4430.280699999999,365.56739999999996,7105.6981,0.29490342809711556
2022-10-16 20:00:00+02:00,636.0,733.0,11943.0,1674.0,667.0,619.0,686.0,2504.0,410.0,1981.0,0.0,28.0,0.0,205.0,1723.47,637.71,4398.6069,366.11629999999997,7125.9032,0.3226434483383139
2022-10-16 21:00:00+02:00,636.0,751.0,11609.0,1681.0,666.0,619.0,168.0,1552.0,204.0,1973.0,0.0,29.0,0.0,229.0,1716.51,653.37,4275.5947,365.56739999999996,7011.0421,0.3485133021822339
2022-10-16 22:00:00+02:00,626.0,757.0,10384.0,1685.0,666.0,617.0,105.0,1196.0,70.0,1866.0,0.0,28.0,0.0,266.0,1623.42,658.59,3824.4271999999996,365.56739999999996,6472.0046,0.35431975254571335
2022-10-16 23:00:00+02:00,642.0,759.0,8579.0,1669.0,662.0,618.0,60.0,1080.0,54.0,1747.0,0.0,28.0,0.0,262.0,1519.89,660.33,3159.6456999999996,363.37179999999995,5703.2375,0.3529231126237624
2022-10-17 00:00:00+02:00,647.0,758.0,8241.0,1730.0,664.0,618.0,35.0,1048.0,50.0,1658.0,0.0,26.0,0.0,265.0,1442.46,659.46,3035.1602999999996,364.46959999999996,5501.5499,0.34952667725540026
2022-10-17 01:00:00+02:00,649.0,756.0,7684.0,1726.0,664.0,618.0,0.0,971.0,47.0,1588.0,0.0,26.0,0.0,358.0,1381.56,657.72,2830.0172,364.46959999999996,5233.7668,0.346905733412872
2022-10-17 02:00:00+02:00,637.0,749.0,7423.0,1921.0,664.0,617.0,0.0,951.0,28.0,1555.0,0.0,26.0,0.0,415.0,1352.85,651.63,2733.8909,364.46959999999996,5102.8405,0.34050717336180436
2022-10-17 03:00:00+02:00,642.0,749.0,7132.0,2061.0,674.0,617.0,0.0,938.0,23.0,1552.0,0.0,28.0,0.0,520.0,1350.24,651.63,2626.7155999999995,369.9586,4998.544199999999,0.33466418050348146
2022-10-17 04:00:00+02:00,649.0,748.0,7276.0,2078.0,664.0,618.0,0.0,925.0,20.0,1574.0,0.0,26.0,0.0,523.0,1369.3799999999999,650.76,2679.7508,364.46959999999996,5064.3604,0.33536589629825836
2022-10-17 05:00:00+02:00,646.0,753.0,8668.0,2052.0,664.0,618.0,8.0,943.0,27.0,1756.0,0.0,27.0,2.0,509.0,1527.72,655.11,3192.4244,364.46959999999996,5739.724,0.3442526240028789
2022-10-17 06:00:00+02:00,623.0,749.0,13459.0,2060.0,664.0,618.0,471.0,1142.0,118.0,2121.0,0.0,27.0,3.0,441.0,1845.27,651.63,4956.949699999999,364.46959999999996,7818.319299999999,0.3475426431365576
2022-10-17 07:00:00+02:00,611.0,747.0,16144.0,2065.0,675.0,609.0,912.0,2725.0,617.0,2487.0,115.0,25.0,2.0,456.0,2163.69,649.89,5945.8351999999995,370.50749999999994,9129.9227,0.32387097197587794
2022-10-17 08:00:00+02:00,618.0,747.0,16078.0,2048.0,674.0,605.0,761.0,3406.0,614.0,2631.0,1474.0,22.0,2.0,464.0,2288.97,649.89,5921.527399999999,369.9586,9230.346,0.30620839968152863
2022-10-17 09:00:00+02:00,598.0,759.0,16048.0,1831.0,664.0,607.0,483.0,2367.0,409.0,2677.0,3986.0,22.0,1.0,389.0,2328.99,660.33,5910.478399999999,364.46959999999996,9264.268,0.3003880548620343
2022-10-17 10:00:00+02:00,588.0,775.0,15737.0,1771.0,664.0,610.0,131.0,1504.0,192.0,2589.0,5574.0,23.0,0.0,335.0,2252.43,674.25,5795.937099999999,364.46959999999996,9087.0867,0.2980056635949234
2022-10-17 11:00:00+02:00,573.0,781.0,15078.0,1775.0,665.0,606.0,86.0,1265.0,105.0,2453.0,6985.0,24.0,0.0,286.0,2134.11,679.47,5553.2274,365.01849999999996,8731.8259,0.28459115768202853
2022-10-17 12:00:00+02:00,600.0,776.0,13690.0,1768.0,675.0,608.0,10.0,1082.0,91.0,2315.0,7823.0,25.0,0.0,260.0,2014.05,675.12,5042.026999999999,370.50749999999994,8101.704499999999,0.2725735793829694
2022-10-17 13:00:00+02:00,601.0,785.0,12857.0,1772.0,674.0,616.0,4.0,1027.0,90.0,2129.0,8018.0,24.0,0.0,241.0,1852.23,682.95,4735.2330999999995,369.9586,7640.3717,0.2649411089534642
2022-10-17 14:00:00+02:00,609.0,782.0,13124.0,1782.0,665.0,615.0,9.0,1045.0,59.0,2177.0,7418.0,24.0,0.0,246.0,1893.99,680.34,4833.5692,365.01849999999996,7772.9177,0.2722086394676939
2022-10-17 15:00:00+02:00,613.0,782.0,14284.0,1782.0,642.0,616.0,11.0,1076.0,38.0,2255.0,6153.0,25.0,0.0,300.0,1961.85,680.34,5260.797199999999,352.39379999999994,8255.381,0.28888200300941314
2022-10-17 16:00:00+02:00,629.0,787.0,16500.0,1783.0,642.0,616.0,323.0,1157.0,262.0,2392.0,4042.0,26.0,0.0,340.0,2081.04,684.6899999999999,6076.949999999999,352.39379999999994,9195.073799999998,0.3117079833214685
2022-10-17 17:00:00+02:00,644.0,782.0,17957.0,1778.0,520.0,616.0,463.0,1875.0,905.0,2648.0,1273.0,25.0,2.0,391.0,2303.7599999999998,680.34,6613.563099999999,285.428,9883.0911,0.33077047759295825
2022-10-17 18:00:00+02:00,645.0,783.0,18392.0,1766.0,529.0,615.0,1119.0,2986.0,1056.0,2778.0,37.0,26.0,3.0,533.0,2416.86,681.21,6773.7735999999995,290.36809999999997,10162.2117,0.3250035723423308
2022-10-17 19:00:00+02:00,648.0,788.0,18478.0,1794.0,567.0,618.0,2879.0,3306.0,724.0,2784.0,0.0,28.0,1.0,567.0,2422.08,685.56,6805.447399999999,311.2263,10224.313699999999,0.3081283135434874
2022-10-17 20:00:00+02:00,649.0,786.0,18592.0,1790.0,653.0,619.0,1412.0,2459.0,502.0,2698.0,0.0,27.0,1.0,524.0,2347.2599999999998,683.82,6847.433599999999,358.4317,10236.945299999998,0.3333206987496743
2022-10-17 21:00:00+02:00,649.0,792.0,17942.0,1775.0,598.0,620.0,792.0,1344.0,253.0,2530.0,0.0,28.0,0.0,563.0,2201.1,689.04,6608.038599999999,328.24219999999997,9826.4208,0.3523782830093954
2022-10-17 22:00:00+02:00,624.0,787.0,16633.0,1757.0,521.0,619.0,0.0,1134.0,101.0,2274.0,0.0,28.0,0.0,530.0,1978.3799999999999,684.6899999999999,6125.933899999999,285.97689999999994,9074.9808,0.36288310940499036
2022-10-17 23:00:00+02:00,632.0,799.0,13327.0,1793.0,529.0,619.0,55.0,1079.0,67.0,2101.0,0.0,26.0,0.0,499.0,1827.87,695.13,4908.334099999999,290.36809999999997,7721.702199999999,0.35871514447644703
2022-10-18 00:00:00+02:00,631.0,790.0,11273.0,1760.0,571.0,618.0,49.0,1004.0,13.0,1918.0,0.0,27.0,2.0,432.0,1668.66,687.3,4151.845899999999,313.4219,6821.2278,0.3573568629505448
2022-10-18 01:00:00+02:00,634.0,788.0,10706.0,1782.0,623.0,618.0,0.0,941.0,13.0,1804.0,0.0,28.0,1.0,410.0,1569.48,685.56,3943.0197999999996,341.96469999999994,6540.024499999999,0.35644345432744706
2022-10-18 02:00:00+02:00,637.0,793.0,10128.0,1813.0,537.0,618.0,0.0,955.0,13.0,1783.0,0.0,27.0,0.0,320.0,1551.21,689.91,3730.1423999999997,294.7593,6266.021699999999,0.35553913413527005
2022-10-18 03:00:00+02:00,633.0,634.0,10594.0,1917.0,539.0,618.0,0.0,929.0,13.0,1786.0,0.0,27.0,0.0,273.0,1553.82,551.58,3901.7701999999995,295.85709999999995,6303.0273,0.3508894561042142
2022-10-18 04:00:00+02:00,630.0,545.0,10726.0,1942.0,627.0,618.0,13.0,944.0,13.0,1835.0,0.0,27.0,0.0,260.0,1596.45,474.15,3950.3857999999996,344.16029999999995,6365.146099999999,0.3501180473047304
2022-10-18 05:00:00+02:00,631.0,548.0,11865.0,2010.0,583.0,618.0,54.0,943.0,17.0,1979.0,0.0,26.0,2.0,242.0,1721.73,476.76,4369.879499999999,320.0087,6888.378199999999,0.3529243877446459
2022-10-18 06:00:00+02:00,635.0,582.0,16154.0,1999.0,508.0,617.0,80.0,1188.0,178.0,2280.0,0.0,28.0,0.0,259.0,1983.6,506.34,5949.5181999999995,278.84119999999996,8718.2994,0.3557327974538926
2022-10-18 07:00:00+02:00,631.0,541.0,18180.0,1978.0,600.0,611.0,1624.0,2228.0,593.0,2535.0,116.0,28.0,1.0,317.0,2205.45,470.67,6695.6939999999995,329.34,9701.153999999999,0.323555147917153
2022-10-18 08:00:00+02:00,628.0,547.0,18167.0,1976.0,600.0,602.0,2011.0,2709.0,656.0,2623.0,1677.0,24.0,1.0,312.0,2282.0099999999998,475.89,6690.906099999999,329.34,9778.146099999998,0.3005608489841084
2022-10-18 09:00:00+02:00,631.0,610.0,17830.0,2013.0,539.0,601.0,478.0,2330.0,577.0,2622.0,4386.0,25.0,0.0,231.0,2281.14,530.7,6566.788999999999,295.85709999999995,9674.486099999998,0.2942988501201593
2022-10-18 10:00:00+02:00,628.0,612.0,17482.0,2110.0,550.0,601.0,453.0,2067.0,349.0,2523.0,6275.0,25.0,0.0,231.0,2195.0099999999998,532.4399999999999,6438.620599999999,301.895,9467.9656,0.27924159735739984
2022-10-18 11:00:00+02:00,623.0,550.0,15988.0,2130.0,565.0,600.0,281.0,1986.0,259.0,2552.0,7554.0,25.0,2.0,248.0,2220.24,478.5,5888.380399999999,310.1285,8897.2489,0.2666801216916944
2022-10-18 12:00:00+02:00,621.0,541.0,14743.0,2150.0,449.0,599.0,49.0,1285.0,101.0,2435.0,8197.0,25.0,2.0,238.0,2118.45,470.67,5429.8469,246.45609999999996,8265.422999999999,0.2629369492603785
2022-10-18 13:00:00+02:00,622.0,541.0,13677.0,2221.0,351.0,599.0,0.0,1061.0,39.0,2349.0,8124.0,25.0,1.0,279.0,2043.6299999999999,470.67,5037.2391,192.66389999999998,7744.2029999999995,0.25909876543209875
2022-10-18 14:00:00+02:00,628.0,543.0,14747.0,2330.0,356.0,597.0,8.0,1023.0,44.0,2424.0,7522.0,26.0,1.0,374.0,2108.88,472.41,5431.320099999999,195.40839999999997,8208.018499999998,0.26803443490187107
2022-10-18 15:00:00+02:00,628.0,542.0,16099.0,2366.0,326.0,605.0,12.0,1048.0,65.0,2423.0,6235.0,27.0,2.0,476.0,2108.0099999999998,471.54,5929.261699999999,178.9414,8687.753099999998,0.2815762332274583
2022-10-18 16:00:00+02:00,629.0,554.0,18258.0,2376.0,291.0,613.0,108.0,1119.0,258.0,2600.0,4071.0,27.0,7.0,556.0,2262.0,481.98,6724.421399999999,159.7299,9628.1313,0.3059755076747068
2022-10-18 17:00:00+02:00,658.0,577.0,19438.0,2431.0,290.0,613.0,101.0,1379.0,388.0,2737.0,1241.0,26.0,5.0,600.0,2381.19,501.99,7159.015399999999,159.18099999999998,10201.376400000001,0.33464690985434986
2022-10-18 18:00:00+02:00,664.0,568.0,19600.0,2443.0,392.0,615.0,1369.0,2363.0,518.0,2864.0,32.0,27.0,1.0,554.0,2491.68,494.16,7218.679999999999,215.16879999999998,10419.688799999998,0.32551355201499527
2022-10-18 19:00:00+02:00,664.0,551.0,19277.0,2472.0,537.0,618.0,2912.0,3254.0,739.0,2833.0,0.0,26.0,0.0,548.0,2464.71,479.37,7099.719099999999,294.7593,10338.5584,0.3002688972147193
2022-10-18 20:00:00+02:00,665.0,553.0,19169.0,2488.0,597.0,619.0,1009.0,2604.0,433.0,2651.0,0.0,26.0,1.0,525.0,2306.37,481.11,7059.9427,327.69329999999997,10175.116,0.32466866624122526
2022-10-18 21:00:00+02:00,660.0,614.0,18319.0,2476.0,624.0,619.0,100.0,1631.0,338.0,2553.0,0.0,27.0,1.0,499.0,2221.11,534.18,6746.887699999999,342.51359999999994,9844.6913,0.34590110326411583
2022-10-18 22:00:00+02:00,653.0,627.0,16494.0,2463.0,620.0,620.0,51.0,1257.0,116.0,2275.0,0.0,27.0,1.0,506.0,1979.25,545.49,6074.740199999999,340.318,8939.798199999997,0.3477167716841695
2022-10-18 23:00:00+02:00,655.0,623.0,13911.0,2395.0,622.0,620.0,8.0,1100.0,43.0,2067.0,0.0,27.0,2.0,477.0,1798.29,542.01,5123.421299999999,341.4158,7805.137099999999,0.34612581374722834
2022-10-19 00:00:00+02:00,658.0,629.0,12058.0,2444.0,563.0,620.0,0.0,1034.0,15.0,1959.0,0.0,28.0,2.0,593.0,1704.33,547.23,4440.961399999999,309.03069999999997,7001.5521,0.33983167985244866
2022-10-19 01:00:00+02:00,658.0,635.0,10784.0,2494.0,569.0,621.0,0.0,980.0,15.0,1850.0,0.0,26.0,2.0,698.0,1609.5,552.45,3971.7472,312.3241,6446.021299999999,0.33343789054417544
2022-10-19 02:00:00+02:00,659.0,655.0,10377.0,2535.0,571.0,621.0,0.0,937.0,15.0,1821.0,0.0,27.0,2.0,805.0,1584.27,569.85,3821.8490999999995,313.4219,6289.391,0.33058559789750325
2022-10-19 03:00:00+02:00,660.0,672.0,9843.0,2600.0,570.0,620.0,0.0,915.0,15.0,1805.0,0.0,25.0,2.0,1035.0,1570.35,584.64,3625.1768999999995,312.873,6093.039899999999,0.32475428525743516
2022-10-19 04:00:00+02:00,657.0,678.0,10022.0,2659.0,569.0,619.0,0.0,915.0,29.0,1820.0,0.0,24.0,1.0,1304.0,1583.4,589.86,3691.1025999999997,312.3241,6176.6867,0.3200853345079546
2022-10-19 05:00:00+02:00,656.0,678.0,10943.0,2662.0,568.0,620.0,0.0,947.0,35.0,1911.0,0.0,23.0,0.0,1471.0,1662.57,589.86,4030.3068999999996,311.7752,6594.5121,0.32146398069611
2022-10-19 06:00:00+02:00,659.0,702.0,15173.0,2668.0,559.0,620.0,547.0,1091.0,105.0,2339.0,0.0,21.0,1.0,1688.0,2034.93,610.74,5588.215899999999,306.83509999999995,8540.721,0.3263179994650976
2022-10-19 07:00:00+02:00,656.0,711.0,16958.0,2723.0,557.0,609.0,793.0,1892.0,414.0,2654.0,101.0,22.0,0.0,1944.0,2308.98,618.57,6245.631399999999,305.73729999999995,9478.9187,0.315606269561164
2022-10-19 08:00:00+02:00,661.0,765.0,16946.0,2720.0,557.0,612.0,1126.0,2359.0,403.0,2742.0,1465.0,22.0,0.0,2037.0,2385.54,665.55,6241.211799999999,305.73729999999995,9598.0391,0.2960986919635971
2022-10-19 09:00:00+02:00,656.0,785.0,16962.0,2712.0,562.0,613.0,1522.0,1697.0,355.0,2748.0,3982.0,22.0,1.0,1968.0,2390.7599999999998,682.95,6247.1046,308.48179999999996,9629.2964,0.2784240682376753
2022-10-19 10:00:00+02:00,643.0,778.0,16471.0,2720.0,561.0,607.0,205.0,1292.0,203.0,2579.0,5821.0,23.0,2.0,2187.0,2243.73,676.86,6066.269299999999,307.93289999999996,9294.7922,0.2726385134342368
2022-10-19 11:00:00+02:00,643.0,780.0,14925.0,2716.0,488.0,604.0,211.0,1154.0,125.0,2519.0,7046.0,23.0,3.0,2048.0,2191.53,678.6,5496.8775,267.86319999999995,8634.8707,0.25942228331080064
2022-10-19 12:00:00+02:00,641.0,771.0,13934.0,2708.0,398.0,606.0,9.0,1053.0,87.0,2365.0,7842.0,23.0,4.0,1972.0,2057.55,670.77,5131.892199999999,218.46219999999997,8078.6744,0.24924179804399468
2022-10-19 13:00:00+02:00,641.0,765.0,12948.0,2697.0,355.0,605.0,8.0,985.0,87.0,2357.0,7826.0,22.0,4.0,2028.0,2050.59,665.55,4768.7483999999995,194.85949999999997,7679.747899999999,0.24514006320224718
2022-10-19 14:00:00+02:00,638.0,764.0,13757.0,2715.0,364.0,606.0,209.0,1026.0,112.0,2422.0,7228.0,23.0,6.0,2132.0,2107.14,664.68,5066.7031,199.79959999999997,8038.3227,0.2511818855071558
2022-10-19 15:00:00+02:00,642.0,752.0,15196.0,2717.0,355.0,615.0,212.0,1052.0,199.0,2421.0,6000.0,23.0,4.0,2246.0,2106.27,654.24,5596.6867999999995,194.85949999999997,8552.0563,0.2636756582598508
2022-10-19 16:00:00+02:00,639.0,740.0,17439.0,2772.0,379.0,619.0,221.0,1143.0,308.0,2523.0,3860.0,24.0,12.0,2135.0,2195.0099999999998,643.8,6422.783699999999,208.0331,9469.626799999998,0.2885849576400316
2022-10-19 17:00:00+02:00,645.0,745.0,18530.0,2777.0,497.0,618.0,341.0,1343.0,370.0,2658.0,1161.0,27.0,16.0,1979.0,2312.46,648.15,6824.598999999999,272.8033,10058.012299999999,0.31721740625098555
2022-10-19 18:00:00+02:00,652.0,756.0,18968.0,2834.0,559.0,619.0,480.0,2338.0,346.0,2840.0,25.0,28.0,5.0,2130.0,2470.8,657.72,6985.9144,306.83509999999995,10421.2695,0.31986708103130757
2022-10-19 19:00:00+02:00,649.0,770.0,18688.0,2878.0,558.0,620.0,976.0,3233.0,858.0,2955.0,0.0,28.0,2.0,2256.0,2570.85,669.9,6882.790399999999,306.28619999999995,10429.826599999999,0.3025681471381741
2022-10-19 20:00:00+02:00,646.0,768.0,18179.0,2897.0,565.0,620.0,747.0,2102.0,558.0,2806.0,0.0,28.0,4.0,2378.0,2441.22,668.16,6695.325699999999,310.1285,10114.8342,0.31317215307449375
2022-10-19 21:00:00+02:00,658.0,769.0,16489.0,2889.0,560.0,620.0,238.0,1509.0,192.0,2630.0,0.0,28.0,10.0,2457.0,2288.1,669.03,6072.8987,307.38399999999996,9337.412699999999,0.3214366312093359
2022-10-19 22:00:00+02:00,661.0,764.0,14429.0,2869.0,570.0,620.0,173.0,1206.0,181.0,2466.0,0.0,27.0,4.0,2349.0,2145.42,664.68,5314.200699999999,312.873,8437.1737,0.3205734906341426
2022-10-19 23:00:00+02:00,662.0,764.0,13410.0,2826.0,570.0,620.0,173.0,1083.0,56.0,2303.0,0.0,27.0,3.0,2226.0,2003.61,664.68,4938.902999999999,312.873,7920.065999999999,0.32035214173037246
2022-10-20 00:00:00+02:00,662.0,765.0,10662.0,2754.0,578.0,619.0,142.0,1060.0,13.0,1876.0,0.0,28.0,2.0,2207.0,1632.12,665.55,3926.8145999999997,317.26419999999996,6541.748799999999,0.3061469861475103
2022-10-20 01:00:00+02:00,660.0,763.0,9399.0,2710.0,580.0,620.0,0.0,994.0,19.0,1694.0,0.0,27.0,2.0,2236.0,1473.78,663.81,3461.6516999999994,318.36199999999997,5917.6037,0.30032499492488834
2022-10-20 02:00:00+02:00,659.0,760.0,8977.0,2578.0,575.0,620.0,0.0,944.0,20.0,1609.0,0.0,28.0,3.0,2173.0,1399.83,661.2,3306.2290999999996,315.61749999999995,5682.8766,0.29995126147999573
2022-10-20 03:00:00+02:00,660.0,774.0,8568.0,2705.0,570.0,621.0,0.0,911.0,21.0,1563.0,0.0,29.0,2.0,2174.0,1359.81,673.38,3155.5943999999995,312.873,5501.657399999999,0.29581984084310137
2022-10-20 04:00:00+02:00,659.0,770.0,8658.0,2784.0,574.0,621.0,0.0,907.0,35.0,1559.0,0.0,29.0,1.0,2378.0,1356.33,669.9,3188.7414,315.06859999999995,5530.04,0.29143820816864296
2022-10-20 05:00:00+02:00,659.0,765.0,10020.0,2788.0,575.0,621.0,0.0,919.0,46.0,1791.0,0.0,29.0,1.0,2480.0,1558.17,665.55,3690.3659999999995,315.61749999999995,6229.7035,0.3010391176186334
2022-10-20 06:00:00+02:00,660.0,749.0,14035.0,2766.0,571.0,622.0,0.0,1282.0,221.0,2177.0,0.0,27.0,2.0,2276.0,1893.99,651.63,5169.090499999999,313.4219,8028.1323999999995,0.3162175988656058
2022-10-20 07:00:00+02:00,658.0,737.0,16814.0,2677.0,581.0,621.0,279.0,2427.0,644.0,2519.0,120.0,27.0,5.0,2062.0,2191.53,641.1899999999999,6192.596199999999,318.91089999999997,9344.2271,0.3097088959596964
2022-10-20 08:00:00+02:00,640.0,736.0,16252.0,2658.0,569.0,619.0,417.0,2646.0,693.0,2553.0,1662.0,29.0,5.0,1824.0,2221.11,640.32,5985.611599999999,312.3241,9159.3657,0.29260344695396606
2022-10-20 09:00:00+02:00,638.0,732.0,15564.0,2662.0,550.0,607.0,224.0,1891.0,496.0,2501.0,4417.0,26.0,6.0,1523.0,2175.87,636.84,5732.221199999999,301.895,8846.8262,0.27787876370261017
2022-10-20 10:00:00+02:00,637.0,746.0,14333.0,2671.0,569.0,608.0,29.0,1402.0,251.0,2545.0,6361.0,26.0,6.0,1423.0,2214.15,649.02,5278.8439,312.3241,8454.338,0.2674830891891037
2022-10-20 11:00:00+02:00,638.0,777.0,13318.0,2667.0,579.0,616.0,0.0,1182.0,136.0,2497.0,7305.0,26.0,4.0,1180.0,2172.39,675.99,4905.019399999999,317.81309999999996,8071.2125,0.2609931285367825
2022-10-20 12:00:00+02:00,638.0,779.0,12256.0,2704.0,580.0,622.0,0.0,1080.0,99.0,2470.0,7575.0,26.0,1.0,806.0,2148.9,677.73,4513.8848,318.36199999999997,7658.8768,0.2584315292212174
2022-10-20 13:00:00+02:00,644.0,756.0,11947.0,2775.0,580.0,622.0,0.0,1062.0,97.0,2459.0,7490.0,26.0,0.0,528.0,2139.33,657.72,4400.080099999999,318.36199999999997,7515.4920999999995,0.2592800696888153
2022-10-20 14:00:00+02:00,653.0,736.0,13235.0,2822.0,579.0,621.0,0.0,1053.0,87.0,2458.0,6592.0,26.0,0.0,414.0,2138.46,640.32,4874.4505,317.81309999999996,7971.0436,0.2722722912966252
2022-10-20 15:00:00+02:00,654.0,759.0,14227.0,2838.0,579.0,620.0,4.0,1071.0,82.0,2427.0,5257.0,27.0,2.0,416.0,2111.49,660.33,5239.804099999999,317.81309999999996,8329.437199999998,0.2875888961778821
2022-10-20 16:00:00+02:00,652.0,794.0,17007.0,2839.0,579.0,618.0,14.0,1270.0,447.0,2515.0,3338.0,25.0,3.0,450.0,2188.05,690.78,6263.678099999999,317.81309999999996,9460.321199999998,0.3096566789957775
2022-10-20 17:00:00+02:00,649.0,795.0,17741.0,2872.0,579.0,617.0,530.0,1746.0,670.0,2577.0,923.0,26.0,3.0,497.0,2241.99,691.65,6534.010299999999,317.81309999999996,9785.463399999999,0.323753958643507
2022-10-20 18:00:00+02:00,653.0,798.0,18469.0,2863.0,569.0,619.0,1163.0,2631.0,477.0,2660.0,17.0,26.0,4.0,465.0,2314.2,694.26,6802.132699999999,312.3241,10122.916799999999,0.32224221047940405
2022-10-20 19:00:00+02:00,655.0,797.0,18392.0,2843.0,576.0,620.0,2455.0,3018.0,755.0,2629.0,0.0,26.0,1.0,341.0,2287.23,693.39,6773.7735999999995,316.16639999999995,10070.56,0.3041730095445209
2022-10-20 20:00:00+02:00,656.0,796.0,18068.0,2832.0,569.0,621.0,984.0,2239.0,361.0,2510.0,0.0,27.0,1.0,267.0,2183.7,692.52,6654.444399999999,312.3241,9842.9885,0.3288559854331629
2022-10-20 21:00:00+02:00,658.0,798.0,17534.0,2860.0,579.0,622.0,130.0,1571.0,250.0,2394.0,0.0,27.0,0.0,230.0,2082.78,694.26,6457.772199999999,317.81309999999996,9552.6253,0.3454462553791632
2022-10-20 22:00:00+02:00,662.0,798.0,15006.0,2864.0,579.0,621.0,61.0,1202.0,190.0,2170.0,0.0,27.0,0.0,204.0,1887.9,694.26,5526.7098,317.81309999999996,8426.6829,0.34558246801181103
2022-10-20 23:00:00+02:00,661.0,796.0,12848.0,2856.0,573.0,621.0,1.0,1119.0,56.0,2027.0,0.0,28.0,0.0,188.0,1763.49,692.52,4731.9184,314.51969999999994,7502.4481,0.3445599384587122
2022-10-21 00:00:00+02:00,646.0,796.0,10539.0,2857.0,574.0,621.0,0.0,1031.0,13.0,1772.0,0.0,28.0,1.0,205.0,1541.64,692.52,3881.5136999999995,315.06859999999995,6430.742299999999,0.3369880155111879
2022-10-21 01:00:00+02:00,640.0,796.0,10052.0,2855.0,579.0,621.0,0.0,953.0,13.0,1602.0,0.0,28.0,1.0,278.0,1393.74,692.52,3702.1515999999997,317.81309999999996,6106.2247,0.33153570963188184
2022-10-21 02:00:00+02:00,646.0,796.0,9254.0,2868.0,574.0,620.0,0.0,945.0,13.0,1541.0,0.0,28.0,0.0,326.0,1340.67,692.52,3408.2481999999995,315.06859999999995,5756.506799999999,0.3268699562773266
2022-10-21 03:00:00+02:00,632.0,796.0,8765.0,2864.0,568.0,619.0,0.0,945.0,13.0,1575.0,0.0,28.0,0.0,346.0,1370.25,692.52,3228.1494999999995,311.7752,5602.6947,0.3266686898723107
2022-10-21 04:00:00+02:00,608.0,798.0,8990.0,2864.0,569.0,619.0,0.0,924.0,13.0,1585.0,0.0,28.0,0.0,401.0,1378.95,694.26,3311.017,312.3241,5696.5511,0.32740681073624917
2022-10-21 05:00:00+02:00,613.0,798.0,10388.0,2868.0,568.0,619.0,0.0,964.0,24.0,1821.0,0.0,29.0,0.0,494.0,1584.27,694.26,3825.9003999999995,311.7752,6416.205599999999,0.3344212238090274
