,Fossil Gas,Hydro Water Reservoir,Marine,Nuclear,Other,Solar,Wind Onshore,co2_other,co2_fossilgas,co2_total,emission_factor
2022-03-13 10:00:00+01:00,0.0,9565.0,0.0,6992.0,1366.0,320.0,2292.0,1188.42,0.0,1188.42,0.057872899926953984
2022-03-13 11:00:00+01:00,0.0,9740.0,0.0,6992.0,1347.0,372.0,1855.0,1171.89,0.0,1171.89,0.05771151383827441
2022-03-13 12:00:00+01:00,0.0,9565.0,0.0,6992.0,1318.0,386.0,1538.0,1146.66,0.0,1146.66,0.05791504621445528
2022-03-13 13:00:00+01:00,0.0,8924.0,0.0,6991.0,1291.0,365.0,1491.0,1123.17,0.0,1123.17,0.058921938936103244
2022-03-13 14:00:00+01:00,0.0,8976.0,0.0,6990.0,1291.0,302.0,1678.0,1123.17,0.0,1123.17,0.05838592296096065
2022-03-13 15:00:00+01:00,0.0,9672.0,0.0,6989.0,1301.0,187.0,1945.0,1131.87,0.0,1131.87,0.05632875485219468
2022-03-13 16:00:00+01:00,0.0,9719.0,0.0,6988.0,1294.0,74.0,2368.0,1125.78,0.0,1125.78,0.05506921684684244
2022-03-13 17:00:00+01:00,0.0,9713.0,0.0,6987.0,1294.0,8.0,2954.0,1125.78,0.0,1125.78,0.05372112998663867
2022-03-13 18:00:00+01:00,0.0,9595.0,0.0,6986.0,1346.0,1.0,3555.0,1171.02,0.0,1171.02,0.05450914676721128
2022-03-13 19:00:00+01:00,0.0,9420.0,0.0,6988.0,1330.0,0.0,3996.0,1157.1,0.0,1157.1,0.0532391644428085
2022-03-13 20:00:00+01:00,0.0,9167.0,0.0,6989.0,1247.0,0.0,4162.0,1084.89,0.0,1084.89,0.05030790632970091
2022-03-13 21:00:00+01:00,0.0,9032.0,0.0,6145.0,1213.0,0.0,4175.0,1055.31,0.0,1055.31,0.051315827862873815
2022-03-13 22:00:00+01:00,0.0,8938.0,0.0,6064.0,1143.0,0.0,4137.0,994.41,0.0,994.41,0.04902918844295434
2022-03-13 23:00:00+01:00,0.0,8847.0,0.0,6065.0,1165.0,0.0,4107.0,1013.55,0.0,1013.55,0.05021551724137931
2022-03-14 00:00:00+01:00,0.0,8705.0,0.0,6247.0,1161.0,0.0,4010.0,1010.07,0.0,1010.07,0.05019480196789743
2022-03-14 01:00:00+01:00,0.0,8702.0,0.0,6267.0,1174.0,0.0,3864.0,1021.38,0.0,1021.38,0.051051132103763684
2022-03-14 02:00:00+01:00,0.0,8779.0,0.0,6280.0,1186.0,0.0,3735.0,1031.82,0.0,1031.82,0.051642642642642636
2022-03-14 03:00:00+01:00,0.0,8913.0,0.0,6282.0,1221.0,0.0,3698.0,1062.27,0.0,1062.27,0.05281246892711544
2022-03-14 04:00:00+01:00,0.0,9020.0,0.0,6647.0,1255.0,0.0,3553.0,1091.85,0.0,1091.85,0.05332600732600732
2022-03-14 05:00:00+01:00,0.0,9315.0,0.0,6787.0,1325.0,0.0,3429.0,1152.75,0.0,1152.75,0.05527186421173763
2022-03-14 06:00:00+01:00,0.0,9881.0,0.0,6787.0,1359.0,1.0,3326.0,1182.33,0.0,1182.33,0.055368080921607186
2022-03-14 07:00:00+01:00,0.0,9950.0,0.0,6807.0,1391.0,51.0,3121.0,1210.17,0.0,1210.17,0.05676219512195122
2022-03-14 08:00:00+01:00,0.0,10120.0,0.0,6804.0,1438.0,132.0,2731.0,1251.06,0.0,1251.06,0.05894275618374558
2022-03-14 09:00:00+01:00,0.0,10124.0,0.0,6802.0,1477.0,232.0,2432.0,1284.99,0.0,1284.99,0.06099539564247401
2022-03-14 10:00:00+01:00,0.0,10355.0,0.0,6807.0,1479.0,334.0,2012.0,1286.73,0.0,1286.73,0.06131081145471006
2022-03-14 11:00:00+01:00,0.0,10539.0,0.0,6806.0,1481.0,390.0,1658.0,1288.47,0.0,1288.47,0.06172607070997413
2022-03-14 12:00:00+01:00,0.0,10405.0,0.0,6809.0,1467.0,402.0,1566.0,1276.29,0.0,1276.29,0.06180880430045038
2022-03-14 13:00:00+01:00,0.0,10473.0,0.0,6808.0,1454.0,379.0,1668.0,1264.98,0.0,1264.98,0.06086902126840535
2022-03-14 14:00:00+01:00,0.0,10375.0,0.0,6806.0,1431.0,313.0,1889.0,1244.97,0.0,1244.97,0.059814067454597865
2022-03-14 15:00:00+01:00,0.0,10142.0,0.0,6806.0,1431.0,197.0,2104.0,1244.97,0.0,1244.97,0.06020164410058027
2022-03-14 16:00:00+01:00,0.0,9839.0,0.0,6876.0,1413.0,79.0,2405.0,1229.31,0.0,1229.31,0.05964050067921599
2022-03-14 17:00:00+01:00,0.0,9602.0,0.0,6875.0,1366.0,10.0,2745.0,1188.42,0.0,1188.42,0.057695892805126714
2022-03-14 18:00:00+01:00,0.0,9164.0,0.0,6906.0,1368.0,1.0,3028.0,1190.16,0.0,1190.16,0.058150192993599456
2022-03-14 19:00:00+01:00,0.0,9328.0,0.0,6907.0,1404.0,0.0,3271.0,1221.48,0.0,1221.48,0.05841606886657102
2022-03-14 20:00:00+01:00,0.0,9335.0,0.0,6906.0,1432.0,0.0,3226.0,1245.84,0.0,1245.84,0.05961242164696875
2022-03-14 21:00:00+01:00,0.0,9431.0,0.0,6967.0,1418.0,0.0,3186.0,1233.66,0.0,1233.66,0.05874011998857252
2022-03-14 22:00:00+01:00,0.0,9134.0,0.0,6968.0,1408.0,0.0,3102.0,1224.96,0.0,1224.96,0.05942945856782457
2022-03-14 23:00:00+01:00,0.0,9061.0,0.0,6968.0,1339.0,0.0,2905.0,1164.93,0.0,1164.93,0.057462141764909
2022-03-15 00:00:00+01:00,0.0,9386.0,0.0,6969.0,1253.0,0.0,2545.0,1090.11,0.0,1090.11,0.05409169850642584
2022-03-15 01:00:00+01:00,0.0,9625.0,0.0,6968.0,1300.0,0.0,2208.0,1131.0,0.0,1131.0,0.056265857420028854
2022-03-15 02:00:00+01:00,0.0,9756.0,0.0,6968.0,1323.0,0.0,1929.0,1151.01,0.0,1151.01,0.057619643572286744
2022-03-15 03:00:00+01:00,0.0,9857.0,0.0,6970.0,1331.0,0.0,1631.0,1157.97,0.0,1157.97,0.05851584213451918
2022-03-15 04:00:00+01:00,0.0,10080.0,0.0,6968.0,1348.0,0.0,1398.0,1172.76,0.0,1172.76,0.05924825704759018
2022-03-15 05:00:00+01:00,0.0,10196.0,0.0,6967.0,1384.0,0.0,1411.0,1204.08,0.0,1204.08,0.06033069445836256
2022-03-15 06:00:00+01:00,0.0,10567.0,0.0,6968.0,1428.0,1.0,1416.0,1242.36,0.0,1242.36,0.06095976447497546
2022-03-15 07:00:00+01:00,0.0,10504.0,0.0,6960.0,1453.0,37.0,1361.0,1264.11,0.0,1264.11,0.062225449175486086
2022-03-15 08:00:00+01:00,0.0,10489.0,0.0,6948.0,1480.0,90.0,1268.0,1287.6,0.0,1287.6,0.06350678175092478
2022-03-15 09:00:00+01:00,0.0,10435.0,0.0,6948.0,1493.0,176.0,1063.0,1298.91,0.0,1298.91,0.06457419835943326
2022-03-15 10:00:00+01:00,0.0,10547.0,0.0,6948.0,1491.0,256.0,788.0,1297.17,0.0,1297.17,0.06476135796305542
2022-03-15 11:00:00+01:00,0.0,10677.0,0.0,6968.0,1542.0,300.0,643.0,1341.54,0.0,1341.54,0.06664381520119225
2022-03-15 12:00:00+01:00,0.0,10700.0,0.0,6973.0,1560.0,307.0,637.0,1357.2,0.0,1357.2,0.06726470734004064
2022-03-15 13:00:00+01:00,0.0,10591.0,0.0,6987.0,1552.0,278.0,745.0,1350.24,0.0,1350.24,0.06699945417555699
2022-03-15 14:00:00+01:00,0.0,10359.0,0.0,6989.0,1545.0,213.0,987.0,1344.15,0.0,1344.15,0.06689643159309212
2022-03-15 15:00:00+01:00,0.0,10090.0,0.0,6989.0,1526.0,130.0,1390.0,1327.62,0.0,1327.62,0.0659686956521739
2022-03-15 16:00:00+01:00,0.0,9501.0,0.0,6989.0,1481.0,50.0,1870.0,1288.47,0.0,1288.47,0.0647765320999447
2022-03-15 17:00:00+01:00,0.0,9001.0,0.0,6988.0,1466.0,6.0,2498.0,1275.42,0.0,1275.42,0.06390199909815121
2022-03-15 18:00:00+01:00,0.0,8521.0,0.0,6989.0,1513.0,1.0,3065.0,1316.31,0.0,1316.31,0.06552391856239732
2022-03-15 19:00:00+01:00,0.0,8395.0,0.0,6989.0,1489.0,0.0,3565.0,1295.43,0.0,1295.43,0.06338340346413544
2022-03-15 20:00:00+01:00,0.0,8379.0,0.0,6988.0,1465.0,0.0,3789.0,1274.55,0.0,1274.55,0.06180835071044081
2022-03-15 21:00:00+01:00,0.0,8413.0,0.0,6987.0,1451.0,0.0,4036.0,1262.37,0.0,1262.37,0.060438071527744525
2022-03-15 22:00:00+01:00,0.0,8086.0,0.0,6988.0,1433.0,0.0,4066.0,1246.71,0.0,1246.71,0.06059932921790697
2022-03-15 23:00:00+01:00,0.0,7985.0,0.0,6988.0,1432.0,0.0,4076.0,1245.84,0.0,1245.84,0.0608290610810019
2022-03-16 00:00:00+01:00,0.0,7819.0,0.0,6991.0,1404.0,0.0,3957.0,1221.48,0.0,1221.48,0.06055624411283526
2022-03-16 01:00:00+01:00,0.0,7763.0,0.0,6991.0,1351.0,0.0,3846.0,1175.37,0.0,1175.37,0.05891283644930078
2022-03-16 02:00:00+01:00,0.0,7860.0,0.0,6990.0,1350.0,0.0,3800.0,1174.5,0.0,1174.5,0.058725
2022-03-16 03:00:00+01:00,0.0,7989.0,0.0,6990.0,1361.0,0.0,3632.0,1184.07,0.0,1184.07,0.059286501101542155
2022-03-16 04:00:00+01:00,0.0,8082.0,0.0,6990.0,1424.0,0.0,3531.0,1238.8799999999999,0.0,1238.8799999999999,0.06186048834074
2022-03-16 05:00:00+01:00,0.0,8286.0,0.0,6990.0,1642.0,0.0,3480.0,1428.54,0.0,1428.54,0.07003333660162761
2022-03-16 06:00:00+01:00,0.0,8581.0,0.0,6988.0,1745.0,1.0,3294.0,1518.15,0.0,1518.15,0.07366441845795527
2022-03-16 07:00:00+01:00,0.0,8892.0,0.0,6987.0,1796.0,24.0,3185.0,1562.52,0.0,1562.52,0.07481900019153419
2022-03-16 08:00:00+01:00,0.0,9182.0,0.0,6990.0,1842.0,72.0,3072.0,1602.54,0.0,1602.54,0.07574156347480858
2022-03-16 09:00:00+01:00,0.0,9535.0,0.0,6990.0,1874.0,152.0,2670.0,1630.3799999999999,0.0,1630.3799999999999,0.07682861316620328
2022-03-16 10:00:00+01:00,0.0,9721.0,0.0,6990.0,1913.0,245.0,2207.0,1664.31,0.0,1664.31,0.07896707155057886
2022-03-16 11:00:00+01:00,0.0,9693.0,0.0,6989.0,1898.0,309.0,2251.0,1651.26,0.0,1651.26,0.07811069063386944
2022-03-16 12:00:00+01:00,0.0,9425.0,0.0,6986.0,1889.0,335.0,2285.0,1643.43,0.0,1643.43,0.07855783938814531
2022-03-16 13:00:00+01:00,0.0,9256.0,0.0,6989.0,1857.0,321.0,2506.0,1615.59,0.0,1615.59,0.07719384585981175
2022-03-16 14:00:00+01:00,0.0,9160.0,0.0,6987.0,1771.0,266.0,2770.0,1540.77,0.0,1540.77,0.07353106805383221
2022-03-16 15:00:00+01:00,0.0,8967.0,0.0,6987.0,1747.0,165.0,2968.0,1519.89,0.0,1519.89,0.07295238552366325
2022-03-16 16:00:00+01:00,0.0,8723.0,0.0,6986.0,1722.0,67.0,3353.0,1498.14,0.0,1498.14,0.07184979137691239
2022-03-16 17:00:00+01:00,0.0,8151.0,0.0,6986.0,1720.0,10.0,3777.0,1496.4,0.0,1496.4,0.07248595233481883
2022-03-16 18:00:00+01:00,0.0,7833.0,0.0,6988.0,1718.0,2.0,4179.0,1494.66,0.0,1494.66,0.0721361003861004
2022-03-16 19:00:00+01:00,0.0,7680.0,0.0,6988.0,1722.0,0.0,4531.0,1498.14,0.0,1498.14,0.07160938769657282
2022-03-16 20:00:00+01:00,0.0,7734.0,0.0,6985.0,1718.0,0.0,4726.0,1494.66,0.0,1494.66,0.07062609270897321
2022-03-16 21:00:00+01:00,0.0,7769.0,0.0,6983.0,1491.0,0.0,4921.0,1297.17,0.0,1297.17,0.061291343791343794
2022-03-16 22:00:00+01:00,0.0,7565.0,0.0,6985.0,1433.0,0.0,4903.0,1246.71,0.0,1246.71,0.05969118069520253
2022-03-16 23:00:00+01:00,0.0,7377.0,0.0,6985.0,1242.0,0.0,4763.0,1080.54,0.0,1080.54,0.05305346884666372
2022-03-17 00:00:00+01:00,0.0,6695.0,0.0,6984.0,1127.0,0.0,4802.0,980.49,0.0,980.49,0.05000458996328029
2022-03-17 01:00:00+01:00,0.0,6590.0,0.0,6983.0,1059.0,0.0,4862.0,921.33,0.0,921.33,0.04726223453370268
2022-03-17 02:00:00+01:00,0.0,6573.0,0.0,6984.0,1013.0,0.0,4938.0,881.31,0.0,881.31,0.04517685052286241
2022-03-17 03:00:00+01:00,0.0,6553.0,0.0,6983.0,988.0,0.0,4950.0,859.56,0.0,859.56,0.0441388518024032
2022-03-17 04:00:00+01:00,0.0,6607.0,0.0,6983.0,1023.0,0.0,5236.0,890.01,0.0,890.01,0.044839034712076176
2022-03-17 05:00:00+01:00,0.0,7020.0,0.0,6983.0,1101.0,0.0,5242.0,957.87,0.0,957.87,0.04707903273370687
2022-03-17 06:00:00+01:00,0.0,7595.0,0.0,6982.0,1255.0,1.0,5307.0,1091.85,0.0,1091.85,0.051648533585619674
2022-03-17 07:00:00+01:00,0.0,7763.0,0.0,6980.0,1310.0,22.0,5228.0,1139.7,0.0,1139.7,0.053499507111674414
2022-03-17 08:00:00+01:00,0.0,8179.0,0.0,6974.0,1360.0,78.0,4878.0,1183.2,0.0,1183.2,0.05511202198518795
2022-03-17 09:00:00+01:00,0.0,8642.0,0.0,6973.0,1380.0,148.0,4428.0,1200.6,0.0,1200.6,0.055658059431644334
2022-03-17 10:00:00+01:00,0.0,8669.0,0.0,6973.0,1394.0,231.0,4113.0,1212.78,0.0,1212.78,0.05672497661365762
2022-03-17 11:00:00+01:00,0.0,8422.0,0.0,6975.0,1357.0,261.0,4393.0,1180.59,0.0,1180.59,0.055147141255605374
2022-03-17 12:00:00+01:00,0.0,8013.0,0.0,6975.0,1310.0,258.0,5039.0,1139.7,0.0,1139.7,0.05277610557999537
2022-03-17 13:00:00+01:00,0.0,7557.0,0.0,6976.0,1236.0,218.0,5921.0,1075.32,0.0,1075.32,0.0490834398393281
2022-03-17 14:00:00+01:00,0.0,7155.0,0.0,6976.0,1235.0,156.0,6580.0,1074.45,0.0,1074.45,0.04861324766989413
2022-03-17 15:00:00+01:00,0.0,6691.0,0.0,6975.0,1209.0,86.0,7240.0,1051.83,0.0,1051.83,0.04737759560380163
2022-03-17 16:00:00+01:00,0.0,6371.0,0.0,6976.0,1173.0,29.0,7723.0,1020.51,0.0,1020.51,0.0458203125
2022-03-17 17:00:00+01:00,0.0,6094.0,0.0,6974.0,1164.0,3.0,8242.0,1012.68,0.0,1012.68,0.045054055256484406
2022-03-17 18:00:00+01:00,0.0,5884.0,0.0,6974.0,1186.0,2.0,8645.0,1031.82,0.0,1031.82,0.04547265435635273
2022-03-17 19:00:00+01:00,0.0,5700.0,0.0,6975.0,1156.0,0.0,8910.0,1005.72,0.0,1005.72,0.04422496811925597
2022-03-17 20:00:00+01:00,0.0,5631.0,0.0,6975.0,1134.0,0.0,8840.0,986.58,0.0,986.58,0.04369264836138176
2022-03-17 21:00:00+01:00,0.0,5572.0,0.0,6973.0,1082.0,0.0,8673.0,941.34,0.0,941.34,0.04221255605381166
2022-03-17 22:00:00+01:00,0.0,5409.0,0.0,6972.0,990.0,0.0,8409.0,861.3,0.0,861.3,0.03954545454545454
2022-03-17 23:00:00+01:00,0.0,5183.0,0.0,6972.0,950.0,0.0,8346.0,826.5,0.0,826.5,0.038529672276350756
2022-03-18 00:00:00+01:00,0.0,5154.0,0.0,6977.0,923.0,0.0,8306.0,803.01,0.0,803.01,0.03759410112359551
2022-03-18 01:00:00+01:00,0.0,4902.0,0.0,6978.0,896.0,0.0,7946.0,779.52,0.0,779.52,0.037617990541453525
2022-03-18 02:00:00+01:00,0.0,4859.0,0.0,6980.0,903.0,0.0,7555.0,785.61,0.0,785.61,0.038705720057151304
2022-03-18 03:00:00+01:00,0.0,4956.0,0.0,6980.0,903.0,0.0,6988.0,785.61,0.0,785.61,0.039623241034952336
2022-03-18 04:00:00+01:00,0.0,5333.0,0.0,6982.0,924.0,0.0,6248.0,803.88,0.0,803.88,0.041252116795812595
2022-03-18 05:00:00+01:00,0.0,5959.0,0.0,6983.0,1065.0,0.0,5729.0,926.55,0.0,926.55,0.04694720308066477
2022-03-18 06:00:00+01:00,0.0,6878.0,0.0,6981.0,1261.0,2.0,5389.0,1097.07,0.0,1097.07,0.053486909463214855
2022-03-18 07:00:00+01:00,0.0,7441.0,0.0,6981.0,1315.0,28.0,5123.0,1144.05,0.0,1144.05,0.05477068173113749
2022-03-18 08:00:00+01:00,0.0,7988.0,0.0,6978.0,1366.0,83.0,4852.0,1188.42,0.0,1188.42,0.05588094230497955
2022-03-18 09:00:00+01:00,0.0,7905.0,0.0,6979.0,1346.0,145.0,4642.0,1171.02,0.0,1171.02,0.05571775229576057
2022-03-18 10:00:00+01:00,0.0,7667.0,0.0,6980.0,1343.0,221.0,4650.0,1168.41,0.0,1168.41,0.056009299650064716
2022-03-18 11:00:00+01:00,0.0,7324.0,0.0,6980.0,1340.0,270.0,4907.0,1165.8,0.0,1165.8,0.055991546995821526
2022-03-18 12:00:00+01:00,0.0,6811.0,0.0,6980.0,1322.0,316.0,5068.0,1150.14,0.0,1150.14,0.05611260184417232
2022-03-18 13:00:00+01:00,0.0,6707.0,0.0,6981.0,1309.0,321.0,5299.0,1138.83,0.0,1138.83,0.05523742542561963
2022-03-18 14:00:00+01:00,0.0,6469.0,0.0,6982.0,1308.0,286.0,5378.0,1137.96,0.0,1137.96,0.055719531900308476
2022-03-18 15:00:00+01:00,0.0,6603.0,0.0,6982.0,1297.0,198.0,5397.0,1128.39,0.0,1128.39,0.05510524002539435
2022-03-18 16:00:00+01:00,0.0,7037.0,0.0,6981.0,1308.0,89.0,5259.0,1137.96,0.0,1137.96,0.05504304924059205
2022-03-18 17:00:00+01:00,0.0,7309.0,0.0,6981.0,1314.0,16.0,5075.0,1143.18,0.0,1143.18,0.05523942981396473
2022-03-18 18:00:00+01:00,0.0,7336.0,0.0,6980.0,1331.0,3.0,5036.0,1157.97,0.0,1157.97,0.055978439524315964
2022-03-18 19:00:00+01:00,0.0,7147.0,0.0,6981.0,1317.0,0.0,5109.0,1145.79,0.0,1145.79,0.055745353702442345
2022-03-18 20:00:00+01:00,0.0,6714.0,0.0,6981.0,1260.0,0.0,5151.0,1096.2,0.0,1096.2,0.054521038495971355
2022-03-18 21:00:00+01:00,0.0,6593.0,0.0,6982.0,1222.0,0.0,5454.0,1063.14,0.0,1063.14,0.05249814823959311
2022-03-18 22:00:00+01:00,0.0,6205.0,0.0,6981.0,1130.0,0.0,5624.0,983.1,0.0,983.1,0.04930290872617853
2022-03-18 23:00:00+01:00,0.0,5975.0,0.0,6982.0,1120.0,0.0,5947.0,974.4,0.0,974.4,0.04866160607271274
2022-03-19 00:00:00+01:00,0.0,5651.0,0.0,6983.0,1114.0,0.0,5943.0,969.18,0.0,969.18,0.04921944035346097
2022-03-19 01:00:00+01:00,0.0,5442.0,0.0,6982.0,1110.0,0.0,6087.0,965.7,0.0,965.7,0.04921767494011518
2022-03-19 02:00:00+01:00,0.0,5172.0,0.0,6982.0,1127.0,0.0,6223.0,980.49,0.0,980.49,0.05027122641509434
2022-03-19 03:00:00+01:00,0.0,5189.0,0.0,6981.0,1143.0,0.0,6416.0,994.41,0.0,994.41,0.05040346697754575
2022-03-19 04:00:00+01:00,0.0,5162.0,0.0,6984.0,1184.0,0.0,6565.0,1030.08,0.0,1030.08,0.0517758230711234
2022-03-19 05:00:00+01:00,0.0,5206.0,0.0,6983.0,1201.0,0.0,6803.0,1044.87,0.0,1044.87,0.0517441687713564
2022-03-19 06:00:00+01:00,0.0,5120.0,0.0,6983.0,1268.0,5.0,6930.0,1103.16,0.0,1103.16,0.05432679996060278
2022-03-19 07:00:00+01:00,0.0,5051.0,0.0,6982.0,1333.0,54.0,7001.0,1159.71,0.0,1159.71,0.05679006904656971
2022-03-19 08:00:00+01:00,0.0,5091.0,0.0,6983.0,1313.0,153.0,6881.0,1142.31,0.0,1142.31,0.05593800499485823
2022-03-19 09:00:00+01:00,0.0,5080.0,0.0,6983.0,1253.0,269.0,6530.0,1090.11,0.0,1090.11,0.05419388516032811
2022-03-19 10:00:00+01:00,0.0,4979.0,0.0,6983.0,1235.0,374.0,6075.0,1074.45,0.0,1074.45,0.054690522243713735
2022-03-19 11:00:00+01:00,0.0,4906.0,0.0,6983.0,1229.0,433.0,5581.0,1069.23,0.0,1069.23,0.05588699560945014
2022-03-19 12:00:00+01:00,0.0,4861.0,0.0,6983.0,1215.0,448.0,5591.0,1057.05,0.0,1057.05,0.055348727615457116
2022-03-19 13:00:00+01:00,0.0,4548.0,0.0,6980.0,1210.0,419.0,5548.0,1052.7,0.0,1052.7,0.05627906976744186
2022-03-19 14:00:00+01:00,0.0,4485.0,0.0,6978.0,1230.0,343.0,5437.0,1070.1,0.0,1070.1,0.05792778649921507
2022-03-19 15:00:00+01:00,0.0,4770.0,0.0,6972.0,1207.0,227.0,5532.0,1050.09,0.0,1050.09,0.05613053239255933
2022-03-19 16:00:00+01:00,0.0,5035.0,0.0,6936.0,1242.0,97.0,5611.0,1080.54,0.0,1080.54,0.057107975265577926
2022-03-19 17:00:00+01:00,0.0,5407.0,0.0,6938.0,1298.0,17.0,5714.0,1129.26,0.0,1129.26,0.058287395478476306
2022-03-19 18:00:00+01:00,0.0,5654.0,0.0,6967.0,1322.0,3.0,5871.0,1150.14,0.0,1150.14,0.058038048140485445
2022-03-19 19:00:00+01:00,0.0,5754.0,0.0,6972.0,1345.0,0.0,5817.0,1170.15,0.0,1170.15,0.05883698712791634
2022-03-19 20:00:00+01:00,0.0,5711.0,0.0,6974.0,1352.0,0.0,5796.0,1176.24,0.0,1176.24,0.05930721524731508
2022-03-19 21:00:00+01:00,0.0,5659.0,0.0,6975.0,1319.0,0.0,5724.0,1147.53,0.0,1147.53,0.058318341210550385
2022-03-19 22:00:00+01:00,0.0,5257.0,0.0,6975.0,1265.0,0.0,5527.0,1100.55,0.0,1100.55,0.05785060975609756
2022-03-19 23:00:00+01:00,0.0,5264.0,0.0,6976.0,1228.0,0.0,5343.0,1068.36,0.0,1068.36,0.05679442879166444
2022-03-20 00:00:00+01:00,0.0,5384.0,0.0,6977.0,1174.0,0.0,5110.0,1021.38,0.0,1021.38,0.05478037007240547
2022-03-20 01:00:00+01:00,0.0,5336.0,0.0,6976.0,1161.0,0.0,5069.0,1010.07,0.0,1010.07,0.054474706072699816
2022-03-20 02:00:00+01:00,0.0,5338.0,0.0,6977.0,1153.0,0.0,4835.0,1003.11,0.0,1003.11,0.05480576954597607
2022-03-20 03:00:00+01:00,0.0,5556.0,0.0,6979.0,1153.0,0.0,4712.0,1003.11,0.0,1003.11,0.054516847826086956
2022-03-20 04:00:00+01:00,0.0,5851.0,0.0,6977.0,1191.0,0.0,4290.0,1036.17,0.0,1036.17,0.056593478617073575
2022-03-20 05:00:00+01:00,0.0,6138.0,0.0,6975.0,1225.0,0.0,4051.0,1065.75,0.0,1065.75,0.05795584316711077
2022-03-20 06:00:00+01:00,0.0,6577.0,0.0,6975.0,1262.0,4.0,3849.0,1097.94,0.0,1097.94,0.05881716397921466
2022-03-20 07:00:00+01:00,0.0,6500.0,0.0,6974.0,1245.0,49.0,3429.0,1083.15,0.0,1083.15,0.059523547837555646
2022-03-20 08:00:00+01:00,0.0,5913.0,0.0,6973.0,1180.0,140.0,3235.0,1026.6,0.0,1026.6,0.058861303824321996
2022-03-20 09:00:00+01:00,0.0,5767.0,0.0,6972.0,1172.0,251.0,2898.0,1019.64,0.0,1019.64,0.05976787807737397
2022-03-20 10:00:00+01:00,0.0,5765.0,0.0,6974.0,1182.0,356.0,2464.0,1028.34,0.0,1028.34,0.06142643808613583
2022-03-20 11:00:00+01:00,0.0,5823.0,0.0,6976.0,1190.0,417.0,2204.0,1035.3,0.0,1035.3,0.06232992173389524
2022-03-20 12:00:00+01:00,0.0,5561.0,0.0,6976.0,1189.0,435.0,2123.0,1034.43,0.0,1034.43,0.06352431834929993
2022-03-20 13:00:00+01:00,0.0,5388.0,0.0,6975.0,1181.0,411.0,2297.0,1027.47,0.0,1027.47,0.06322114201329067
2022-03-20 14:00:00+01:00,0.0,5341.0,0.0,6974.0,1166.0,339.0,2551.0,1014.42,0.0,1014.42,0.06196444933113432
2022-03-20 15:00:00+01:00,0.0,5346.0,0.0,6917.0,1151.0,225.0,2841.0,1001.37,0.0,1001.37,0.0607627427184466
2022-03-20 16:00:00+01:00,0.0,5873.0,0.0,6917.0,1179.0,105.0,3247.0,1025.73,0.0,1025.73,0.05921886727094279
2022-03-20 17:00:00+01:00,0.0,7270.0,0.0,6917.0,1207.0,23.0,3704.0,1050.09,0.0,1050.09,0.054918152816275295
2022-03-20 18:00:00+01:00,0.0,7406.0,0.0,6917.0,1222.0,3.0,4263.0,1063.14,0.0,1063.14,0.05366412599061128
2022-03-20 19:00:00+01:00,0.0,7203.0,0.0,6917.0,1252.0,0.0,4718.0,1089.24,0.0,1089.24,0.05421801891488303
2022-03-20 20:00:00+01:00,0.0,7018.0,0.0,6917.0,1261.0,0.0,4951.0,1097.07,0.0,1097.07,0.05445326847669628
2022-03-20 21:00:00+01:00,0.0,6783.0,0.0,6917.0,1189.0,0.0,5195.0,1034.43,0.0,1034.43,0.051505178251344354
2022-03-20 22:00:00+01:00,0.0,6538.0,0.0,6917.0,1153.0,0.0,5427.0,1003.11,0.0,1003.11,0.0500678812078862
2022-03-20 23:00:00+01:00,0.0,6198.0,0.0,6917.0,1135.0,0.0,5573.0,987.45,0.0,987.45,0.04981334813095899
2022-03-21 00:00:00+01:00,0.0,5739.0,0.0,6972.0,1145.0,0.0,6016.0,996.15,0.0,996.15,0.050128321256038645
2022-03-21 01:00:00+01:00,0.0,5446.0,0.0,6974.0,1118.0,0.0,6120.0,972.66,0.0,972.66,0.04947909248143249
2022-03-21 02:00:00+01:00,0.0,5375.0,0.0,6975.0,1124.0,0.0,6182.0,977.88,0.0,977.88,0.04974969474969475
2022-03-21 03:00:00+01:00,0.0,5389.0,0.0,6976.0,1157.0,0.0,6200.0,1006.59,0.0,1006.59,0.05103894128384545
2022-03-21 04:00:00+01:00,0.0,5438.0,0.0,6973.0,1227.0,0.0,6082.0,1067.49,0.0,1067.49,0.05413235294117647
2022-03-21 05:00:00+01:00,0.0,6030.0,0.0,6971.0,1356.0,0.0,5997.0,1179.72,0.0,1179.72,0.05796010612164685
2022-03-21 06:00:00+01:00,0.0,6740.0,0.0,6971.0,1451.0,4.0,5785.0,1262.37,0.0,1262.37,0.06025344852274354
2022-03-21 07:00:00+01:00,0.0,7433.0,0.0,6971.0,1474.0,57.0,5183.0,1282.3799999999999,0.0,1282.3799999999999,0.06072450042617671
2022-03-21 08:00:00+01:00,0.0,8063.0,0.0,6974.0,1505.0,154.0,4356.0,1309.35,0.0,1309.35,0.06219599087972639
2022-03-21 09:00:00+01:00,0.0,8618.0,0.0,6972.0,1563.0,268.0,3197.0,1359.81,0.0,1359.81,0.06595256571927442
2022-03-21 10:00:00+01:00,0.0,8974.0,0.0,6972.0,1504.0,372.0,2359.0,1308.48,0.0,1308.48,0.06483722313066746
2022-03-21 11:00:00+01:00,0.0,9003.0,0.0,6973.0,1507.0,426.0,2581.0,1311.09,0.0,1311.09,0.06398682284040995
